"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Honduras","HND","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.64439949064","169.909755119116","179.876306335728","185.048847121322","200.434728452609","216.815394681597","227.740956309102","240.546842888042","252.584914494852","253.268720746612","266.136406135199","261.246370337279","278.616076044498","307.344800129876","338.155329174355","356.4573969984","414.623140462822","497.938290844288","895.647986445863","993.725497402747","1078.8103458271","1066.16874235222","1090.99823650708","1110.47566272987","1183.02592972677","1232.86961535159","1287.410738777","1362.8851018302","1262.06715073829","1128.28409141059","993.48325319337","911.754981582674","942.6129447197","913.301631344466","836.602381837512","936.667654324264","887.69261230849","948.954770228598","1023.46073380734","1002.71692187708","1093.10810013815","1133.18637171644","1134.06444483715","1158.17808340909","1217.81802119982","1308.09196975644","1430.05761350212","1583.04745080536","1739.35337734076","1789.70555323308","1904.34715184132","2088.3155465311","2144.34236301027","2102.59244935157","2206.05439745471","2302.20441093316","2342.58490388004","2453.72711527978","2510.32294304191","2574.35675105143","2405.73284775141",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (current US$)","NY.GDP.PCAP.CD","107.664630281916","107.892754161388","114.657437525736","135.026373036482","117.695960705839","134.071561014245","142.350239799569","135.915629000336","140.151122412999","151.724172591789","154.909520401265","162.453612619431","172.3049763003","202.937174028265","240.886907389366","267.979561683538","277.054143145124","317.166592228985","356.800973074619","388.505305383132","403.14174202889","388.417033231123","379.84619498103","351.394802576256","341.965679879929","349.730016977953","393.71965287039","427.770407565987","414.003706025935","388.712524038655","393.973045684448","386.876543661513","350.384432569337","348.233009117544","289.070119482322","327.363107499696","330.842873513586","335.046628266076","345.106440572809","337.924613217585","360.436055180698","335.133666181879","349.873701017024","385.24078624871","429.670727035092","476.733573917303","549.944457580456","638.865632915778","750.663136433284","740.997210487215","799.547735899099","854.870147919839","874.996033907568","947.774677733174","973.759121098272","929.843014067686","912.180141427347","947.23311699511","982.763266563219","987.706673684268","976.125726632713",
"Croatia","HRV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4877.56841731931","5232.85176047079","5263.44700211818","5640.32895272339","5198.0927392817","4841.60637548442","5362.02289662225","6232.65559471076","8059.42017290644","9661.16957366412","10527.8926815233","11695.944664086","13937.448387519","16296.8059238498","14540.6416034433","13949.3264974977","14609.5243524166","13258.3598451041","13674.4178049999","13599.4097770608","11781.7347932429","12361.4838303671","13451.6249479152","15014.0850191716","14944.3562248936","13828.4695048846",
"Haiti","HTI","GDP per capita (current US$)","NY.GDP.PCAP.CD","70.661084558795","68.7643393279884","70.1380458806057","71.9621841715769","77.8625972471001","82.9476083737561","84.9852521983496","83.4119039580884","81.5929536736684","85.2957964292572","70.8261792548154","76.2637489686631","76.9018637125326","94.9045719077994","112.996202016585","133.750247812867","169.310758822314","178.860636966735","180.273204022191","195.754238035777","245.216566914902","256.245618891021","249.43221262548","268.291929248001","293.186773308607","317.076345905772","357.79682974721","309.303489998553","386.777291423691","396.686139185866","439.944188015911","483.873635417995","308.37139743645","251.752887677523","285.118853846182","363.265544505251","368.631863799103","415.770742131053","455.541896058048","499.302968654216","811.53435768522","739.348190953265","697.597062959896","561.817691276071","663.794329454767","766.691975525625","792.826010652595","981.110514590081","1076.70244738279","1150.21108892273","1172.09901454836","1287.95405805707","1337.33647468866","1393.95608501371","1402.1002886364","1389.11977926485","1265.9869321522","1294.23962819616","1435.35085222052","1272.49069871548","1176.75581952799",
"Hungary","HUN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3350.25832349229","3735.10582034276","3873.98772279767","4173.37302405441","4494.70762405948","4525.03910312241","4596.18262235195","4744.21226429639","4793.47852203763","4624.28165670295","5276.03318905496","6655.33300865319","8421.10331316153","10285.7936270098","11200.5769496264","11475.8227057093","13918.9601910137","15753.4732840195","13046.4810081848","13191.6212644696","14216.1656114334","12950.6865153085","13687.5140593304","14267.0121547683","12706.8912148924","13090.5067287853","14605.8543453283","16411.4411105738","16733.3221691387","15899.1482797158",
"IBRD only","IBD","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.600165342815","155.228633648727","158.884835291868","165.846881871186","183.943814175349","196.788804947798","198.048655299593","199.159414668091","205.725449084314","224.588714232969","238.604304002275","254.63457462303","280.216750866591","352.645674407485","435.590337802354","461.007974141231","492.849670458087","548.474751710123","580.765524701562","683.348554426355","791.168718586077","841.452143659001","819.604528540332","793.14502519102","796.311309677015","825.848807220755","843.645001690805","846.501321173177","899.064304320437","917.15581383347","1032.02760241569","1042.20050131654","1027.33261467635","1088.44311036593","1175.26376715036","1305.2253006912","1406.79958738094","1472.31910935175","1413.8160859141","1359.78721538415","1463.14200880293","1464.54588364523","1470.19899655575","1633.92904418201","1926.88354347749","2280.10983527955","2676.30775661736","3293.45745981363","3915.6258373365","3760.76826090467","4521.98256286","5288.46186506897","5567.74639017209","5824.77074487432","5965.71075131925","5538.04870552493","5530.83697163431","6048.90808716601","6366.93480844869","6461.78923657737","6141.17563770955",
"IDA & IBRD total","IBT","GDP per capita (current US$)","NY.GDP.PCAP.CD","152.947655693875","146.024439537616","150.07089490088","157.738485466974","171.476023449721","184.147168234264","186.505311463112","186.986232570261","192.900407492107","210.751891357325","225.737660118141","238.185746864019","259.62276251647","322.367165117624","400.91327366335","429.265658500797","455.720697704687","504.104356139882","536.328256411328","627.668191342913","725.89595762936","803.55950070166","775.443752401439","732.16245590031","724.294035381611","747.720579042449","758.001691012965","762.008343043428","802.799882542971","813.261130913241","909.019328498891","914.445223300594","897.578229659552","939.848319136988","1002.99845715955","1112.99812699172","1197.00183182874","1247.71954703861","1198.62879882376","1154.3268375122","1240.49359436975","1236.62549106103","1243.8695353596","1377.91753463394","1618.13821976511","1905.25540849605","2232.3298264737","2727.99964464724","3231.94108041502","3098.64172715947","3700.74309998138","4301.06817106778","4517.51975153611","4724.88308319082","4835.30169283708","4492.34503967381","4462.18531817769","4842.75148204996","5077.65344631304","5142.09463694914","4882.35341218183",
"IDA total","IDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","95.1936672805634","98.1422153242855","103.272685264348","113.314291099516","108.366619693568","119.496841665584","126.319343044278","124.29984017402","127.262655712257","139.896010337809","158.070699158562","154.972963003445","158.067827640132","177.160044160664","233.057618076545","272.318683429184","275.9206907806","293.010801992192","324.166433751065","366.299334927427","422.06773436683","604.842547396683","555.077573156576","451.102561141648","403.512995892512","404.552484799273","388.340018621305","398.69716531141","395.194705330078","375.799018774338","394.805811710248","386.422640620226","367.857316735391","341.025669080744","317.271657506826","357.084636345643","381.956499055646","385.490872981732","382.431643221422","384.484598477947","416.59346508066","404.076087583736","427.408089552472","466.389777910277","533.370106162802","605.764081224323","713.236300754086","820.072965133025","955.592278789445","922.98514508437","1037.68258581201","1140.17586392242","1197.22375830662","1290.67633414105","1349.89020249842","1308.85643229165","1250.92369934597","1266.01381206716","1306.9013079377","1337.76133003246","1306.94764944621",
"IDA blend","IDB","GDP per capita (current US$)","NY.GDP.PCAP.CD","100.203598281153","104.730391493515","109.32083917857","112.88257819667","120.138323312761","127.184595458116","134.841045270852","132.059373342808","135.791683921868","151.308058257654","202.548782760111","183.18248244259","200.266175246167","207.936832758861","291.533702027227","325.880510913948","381.830611451387","390.574216905417","411.788667544383","490.149682674205","609.748081619704","1138.36967489024","1009.30084239499","743.096317703002","618.811882208063","603.327308797283","528.029089080486","524.518824111332","523.079968030271","489.9764778771","525.319806410873","513.453582853552","502.298548570771","434.387790219542","428.63042123584","489.297409318451","526.739275976385","524.30024087724","505.433417048538","514.034036286865","572.634094964822","558.03254672478","602.087549288045","660.270661412139","786.074503448015","918.440048220551","1123.44599969601","1265.74503447042","1464.18144920891","1340.41385356133","1534.96251462527","1721.44553442241","1859.74042093648","1972.59689463236","2068.87206796198","1949.18057972433","1773.84423870582","1712.6509133954","1747.50659361145","1758.03592731882","1664.26013052587",
"Indonesia","IDN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","53.5372956817559","65.053043843156","74.6020963877027","79.7145354037704","79.178187985947","90.8761714847963","131.024905287392","202.495405381048","233.116660900859","278.196670212114","333.694376681414","365.915841982636","356.921339205831","491.579532937367","566.577718470656","583.669835466384","512.959111131332","525.33394347037","516.960990192592","474.859160471754","442.215485329073","481.781485008976","530.003254537422","585.076562851392","631.782857820316","681.938385611901","827.90526623892","912.203293895825","1026.39343607504","1137.41010116628","1063.71237573753","463.948158190899","671.098609676196","780.19020467518","748.257608719846","900.177588137897","1065.6485199064","1150.26136651088","1263.28733171098","1589.80148866142","1860.00281113287","2166.85423141608","2261.24730903274","3122.36267319362","3643.04717619274","3694.35933980214","3623.92724054274","3491.63749125449","3331.69511469189","3562.81633352183","3837.57802362633","3893.85957814877","4135.20153132694","3869.58842704537",
"IDA only","IDX","GDP per capita (current US$)","NY.GDP.PCAP.CD","95.318840280798","97.5231765231985","103.08529478336","116.808322561742","105.330954283075","118.920966458315","125.506610053318","123.829815674896","126.480019996749","137.978269207779","139.518253739504","144.707717297021","140.580514896887","166.062568086031","208.949825374281","251.777007255508","227.430657395753","249.126834620056","286.191605341327","309.562587439412","331.72304529417","329.848061306073","320.239257656581","300.50527026556","292.781580607127","302.125665785918","316.819863617193","334.254999782583","329.472204165891","316.967814013045","327.533287895276","320.960445730769","298.595066094401","292.97564774184","260.185229414237","289.379947468406","307.815807029492","314.318992654655","319.224643802303","317.919590702859","336.778453884532","325.444031780109","338.576196746912","368.002220240657","406.18240789643","449.151864298794","508.808485867337","597.321621066944","701.334842628223","714.350917901517","788.474063132232","848.064325404809","863.45726410706","946.734693750646","986.686376074722","985.167461943987","987.208314960694","1041.5884880022","1085.74202766843","1127.58860943029","1129.78141486967",
